"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost"
"Poland","",2021-04-05,43457.9436239349,674.163655872656,14323.1927378778,4296.95782136335,9
"Poland","",2021-04-06,44871.7611208345,742.862778113003,15915.0112671054,4774.50338013161,9
"Poland","",2021-04-07,51179.3284749783,700.906340420181,14730.7968434899,4419.23905304696,9
"Poland","",2021-04-08,46349.6880651992,646.324839886369,13258.7475909236,3977.62427727707,9
"Poland","",2021-04-09,40456.7710848451,646.943284453547,13196.8330407534,3959.04991222603,9
"Poland","",2021-04-10,40294.2501780112,609.075133527089,12184.231267713,3655.26938031391,9
"Poland","",2021-04-11,36355.5762796566,558.024042339083,10864.4859059837,3259.34577179512,9
"Poland","",2021-04-12,31247.3598439645,572.927709515113,11217.9402802086,3365.38208406259,9
"Poland","",2021-04-13,32894.0422956911,636.600450684215,12794.8321187446,3838.44963562337,9
"Poland","",2021-04-14,39432.3016020276,589.231873739594,11587.4220162998,3476.22660488994,9
"Poland","",2021-04-15,34793.7938600548,530.349903636942,10114.1927712113,3034.25783136338,9
"Poland","",2021-04-16,29144.9072596657,527.873321630137,10073.5625445028,3022.06876335084,9
"Poland","",2021-04-17,29279.0076322452,487.369250708522,9088.89406991414,2726.66822097424,9
"Poland","",2021-04-18,25640.9108716682,434.579436239349,7811.83996099113,2343.55198829734,9
"Poland","",2021-04-19,20861.396029591,448.717611208345,8223.51057392279,2467.05317217684,9
"Poland","",2021-04-20,22866.7280079149,511.793284749783,9858.0754005069,2957.42262015207,9
"Poland","",2021-04-21,29746.5266518727,463.496880651992,8698.44846501369,2609.53453950411,9
"Poland","",2021-04-22,25406.7616364185,404.567710848451,7286.22681491642,2185.86804447493,9
"Poland","",2021-04-23,20081.7639569879,402.942501780112,7319.7519080613,2195.92557241839,9
"Poland","",2021-04-24,20564.4690211729,363.555762796566,6410.22771791705,1923.06831537512,9
"Poland","",2021-04-25,17265.2708543956,312.473598439645,5215.34900739774,1564.60470221932,9
"Poland","",2021-04-26,12832.688238482,328.940422956912,5716.68200197873,1715.00460059362,9
"Poland","",2021-04-27,15194.807462387,394.323016020276,7436.63166296818,2230.98949889045,9
"Poland","",2021-04-28,22408.6991463066,347.937938600548,6351.69040910462,1905.50712273138,9
"Poland","",2021-04-29,18363.5148977454,291.449072596657,5020.44098924698,1506.13229677409,9
"Poland","",2021-04-30,13342.0457903993,292.790076322452,5141.11725529321,1542.33517658796,9
"Poland","",2021-05-01,14137.229147908,256.409108716682,4316.31771359891,1294.89531407967,9
"Poland","",2021-05-02,11136.0284935817,208.61396029591,3208.17205962051,962.451617886152,9
"Poland","",2021-05-03,6999.99492664826,228.667280079149,3798.70186559674,1139.61055967902,9
"Poland","",2021-05-04,9658.75316151925,297.465266518727,5602.17478657665,1680.652435973,9
"Poland","",2021-05-05,17147.7528151571,254.067616364185,4590.87872443634,1377.2636173309,9
"Poland","",2021-05-06,13345.4051466922,200.817639569879,3335.51144759983,1000.65343427995,9
"Poland","",2021-05-07,8568.0978015621,205.644690211729,3534.30728697699,1060.2921860931,9
"Poland","",2021-05-08,9609.0876779962,172.652708543956,2784.00712339542,835.202137018627,9
"Poland","",2021-05-09,6839.83484040556,128.32688238482,1749.99873166206,524.999619498619,9
"Poland","",2021-05-10,2931.05495782509,151.94807462387,2414.68829037981,724.406487113944,9
"Portugal","",2021-02-10,20193.0773399358,NA,NA,NA,10
"Portugal","",2021-02-11,19424.9992980305,NA,NA,NA,10
"Portugal","",2021-02-12,18967.6387852947,NA,NA,NA,10
"Portugal","",2021-02-13,17518.6953545296,NA,NA,NA,10
"Portugal","",2021-02-14,14780.8961299167,NA,NA,NA,10
"Portugal","",2021-02-15,13608.5226406098,NA,NA,NA,10
"Portugal","",2021-02-16,13586.2430098024,NA,5048.26933498396,1514.48080049519,10
"Portugal","",2021-02-17,19089.2097617316,NA,4856.24982450762,1456.87494735229,10
"Portugal","",2021-02-18,18124.2570976163,NA,4741.90969632368,1422.57290889711,10
"Portugal","",2021-02-19,17489.2019491651,NA,4379.6738386324,1313.90215158972,10
"Portugal","",2021-02-20,15877.6629869282,NA,3695.22403247917,1108.56720974375,10
"Portugal","",2021-02-21,13004.6889000061,NA,3402.13066015245,1020.63919804574,10
"Portugal","",2021-02-22,11739.7954731941,NA,3396.5607524506,1018.96822573518,10
"Portugal","",2021-02-23,11646.9527404617,201.930773399358,4772.3024404329,1431.69073212987,10
"Portugal","",2021-02-24,17086.5008888555,194.249992980305,4531.06427440406,1359.31928232122,10
"Portugal","",2021-02-25,16001.2025909749,189.676387852947,4372.30048729128,1311.69014618738,10
"Portugal","",2021-02-26,15265.4777526521,175.186953545296,3969.41574673206,1190.82472401962,10
"Portugal","",2021-02-27,13567.1343364099,147.808961299167,3251.17222500151,975.351667500454,10
"Portugal","",2021-02-28,10630.1111249424,136.085226406098,2934.94886829854,880.48466048956,10
"Portugal","",2021-03-01,9334.79450876833,135.862430098024,2911.73818511542,873.521455534625,10
"Portugal","",2021-03-02,9225.54883554709,190.892097617316,4271.62522221387,1281.48756666416,10
"Portugal","",2021-03-03,14650.1099227456,181.242570976163,4000.30064774372,1200.09019432312,10
"Portugal","",2021-03-04,13503.1976875789,174.892019491651,3816.36943816302,1144.91083144891,10
"Portugal","",2021-03-05,12725.0253709234,158.776629869282,3391.78358410248,1017.53507523074,10
"Portugal","",2021-03-06,10998.6982918167,130.046889000061,2657.5277812356,797.258334370681,10
"Portugal","",2021-03-07,8055.64560767446,117.397954731941,2333.69862719208,700.109588157625,10
"Portugal","",2021-03-08,6784.55032400289,116.469527404617,2306.38720888677,691.916162666032,10
"Portugal","",2021-03-09,6712.5609642393,170.865008888555,3662.52748068641,1098.75824420592,10
"Portugal","",2021-03-10,12176.3194539829,160.012025909749,3375.79942189472,1012.73982656841,10
"Portugal","",2021-03-11,11027.6031621708,152.654777526521,3181.25634273085,954.376902819254,10
"Portugal","",2021-03-12,10261.7772604914,135.671343364099,2749.67457295418,824.902371886255,10
"Portugal","",2021-03-13,8557.74274652039,106.301111249424,2013.91140191861,604.173420575584,10
"Portugal","",2021-03-14,5652.44483226602,93.3479450876833,1696.13758100072,508.841274300217,10
"Portugal","",2021-03-15,4440.60801220003,92.2554883554709,1678.14024105983,503.442072317948,10
"Portugal","",2021-03-16,4435.4308196745,146.501099227456,3044.07986349572,913.223959048716,10
"Portugal","",2021-03-17,9964.87554860923,135.031976875789,2756.9007905427,827.070237162809,10
"Portugal","",2021-03-18,8847.97395367256,127.250253709234,2565.44431512286,769.633294536858,10
"Portugal","",2021-03-19,8123.17653765307,109.986982918167,2139.4356866301,641.830705989029,10
"Portugal","",2021-03-20,6466.03783581843,80.5564560767446,1413.11120806651,423.933362419952,10
"Portugal","",2021-03-21,3617.59495514627,67.8455032400289,1110.15200305001,333.045600915002,10
"Portugal","",2021-03-22,2476.93760587837,67.125609642393,1108.85770491862,332.657311475587,10
"Portugal","",2021-03-23,2546.53221627703,121.763194539829,2491.21888715231,747.365666145693,10
"Portugal","",2021-03-24,8147.91197777423,110.276031621708,2211.99348841814,663.598046525442,10
"Portugal","",2021-03-25,7075.94247638267,102.617772604914,2030.79413441327,609.23824032398,10
"Portugal","",2021-03-26,6401.48787631132,85.5774274652039,1616.50945895461,484.952837686382,10
"Portugal","",2021-03-27,4797.54615008501,56.5244483226602,904.398738786567,271.31962163597,10
"Portugal","",2021-03-28,2008.13378962687,44.4060801220003,619.234401469593,185.770320440878,10
"Portugal","",2021-03-29,935.441127823922,44.354308196745,636.633054069258,190.989916220778,10
"Portugal","",2021-03-30,1074.09348327485,99.6487554860923,2036.97799444356,611.093398333067,10
"Portugal","",2021-03-31,6740.98926896126,88.4797395367256,1768.98561909567,530.6956857287,10
"Portugal","",2021-04-01,5713.72706256535,81.2317653765307,1600.37196907783,480.111590723349,10
"Portugal","",2021-04-02,5086.86856204018,64.6603783581843,1199.38653752125,359.815961256376,10
"Portugal","",2021-04-03,3531.57953181325,36.1759495514627,502.033447406717,150.610034222015,10
"Portugal","",2021-04-04,794.052223311547,24.7693760587837,233.86028195598,70.1580845867941,10
"Portugal","",2021-04-05,0,25.4653221627703,268.523370818714,80.5570112456141,10
"Portugal","",2021-04-06,0,81.4791197777423,1685.24731724031,505.574195172094,10
"Portugal","",2021-04-07,5682.7197244604,70.7594247638267,1428.43176564134,428.529529692401,10
"Portugal","",2021-04-08,4694.26131414425,64.0148787631132,1271.71714051004,381.515142153013,10
"Portugal","",2021-04-09,4107.65020576606,47.9754615008501,882.894882953313,264.868464885994,10
"Portugal","",2021-04-10,2592.77703070637,20.0813378962687,198.513055827887,59.553916748366,10
"Portugal","",2021-04-11,0,9.35441127823922,0,0,10
"Portugal","",2021-04-12,0,10.7409348327485,0,0,10
"Portugal","",2021-04-13,0,67.4098926896125,1420.6799311151,426.20397933453,10
"Portugal","",2021-04-14,4826.80354042254,57.1372706256535,1173.56532853606,352.069598560819,10
"Portugal","",2021-04-15,3872.95233607755,50.8686856204018,1026.91255144151,308.073765432454,10
"Portugal","",2021-04-16,3321.64362620112,35.3157953181325,648.194257676591,194.458277302977,10
"Portugal","",2021-04-17,1841.7937385954,7.94052223311547,0,0,10
"Portugal","",2021-04-18,0,0,0,0,10
"Portugal","",2021-04-19,0,0,0,0,10
"Portugal","",2021-04-20,0,56.827197244604,1206.70088510564,362.010265531691,10
"Portugal","",2021-04-21,4112.28570375105,46.9426131414425,968.238084019387,290.471425205816,10
"Portugal","",2021-04-22,3189.49680519661,41.0765020576606,830.410906550281,249.123271965084,10
"Portugal","",2021-04-23,2669.49499348031,25.9277703070637,460.448434648849,138.134530394655,10
"Portugal","",2021-04-24,1220.43038933215,0,0,0,10
"Portugal","",2021-04-25,0,0,0,0,10
"Portugal","",2021-04-26,0,0,0,0,10
"Portugal","",2021-04-27,0,48.2680354042255,1028.07142593776,308.421427781329,10
"Portugal","",2021-04-28,3522.47302257462,38.7295233607755,797.374201299152,239.212260389746,10
"Portugal","",2021-04-29,2626.76207145168,33.2164362620112,667.373748370076,200.212124511023,10
"Portugal","",2021-04-30,2133.81975807642,18.417937385954,305.107597333038,91.5322791999115,10
"Portugal","",2021-05-01,711.181735625611,0,0,0,10
"Portugal","",2021-05-02,0,0,0,0,10
"Portugal","",2021-05-03,0,0,0,0,10
"Portugal","",2021-05-04,0,41.1228570375105,880.618255643654,264.185476693096,10
"Portugal","",2021-05-05,3040.00333929508,31.8949680519661,656.69051786292,197.007155358876,10
"Portugal","",2021-05-06,2167.38611494876,26.6949499348031,533.454939519104,160.036481855731,10
"Portugal","",2021-05-07,1697.36641550814,12.2043038933215,177.795433906403,53.3386301719208,10
"Portugal","",2021-05-08,297.006459034003,0,0,0,10
"Portugal","",2021-05-09,0,0,0,0,10
"Portugal","",2021-05-10,0,0,0,0,10
"Puerto Rico","",2021-02-10,2230.04817074206,NA,NA,NA,9
"Puerto Rico","",2021-02-11,2320.01395898467,NA,NA,NA,9
"Puerto Rico","",2021-02-12,4291.22895200904,NA,NA,NA,9
"Puerto Rico","",2021-02-13,2757.9427066849,NA,NA,NA,9
"Puerto Rico","",2021-02-14,2768.96148095762,NA,NA,NA,9
"Puerto Rico","",2021-02-15,3134.00874026084,NA,NA,NA,9
"Puerto Rico","",2021-02-16,3103.31955853725,NA,557.512042685516,167.253612805655,9
"Puerto Rico","",2021-02-17,3103.03243591251,NA,580.003489746168,174.00104692385,9
"Puerto Rico","",2021-02-18,3217.34481530212,NA,1072.80723800226,321.842171400678,9
"Puerto Rico","",2021-02-19,5211.58198623905,NA,689.485676671226,206.845703001368,9
"Puerto Rico","",2021-02-20,3682.77615814904,NA,692.240370239405,207.672111071822,9
"Puerto Rico","",2021-02-21,3709.94454110469,NA,783.502185065209,235.050655519563,9
"Puerto Rico","",2021-02-22,4089.75513116723,NA,775.829889634313,232.748966890294,9
"Puerto Rico","",2021-02-23,4068.86302695677,22.3004817074206,775.758108978129,232.727432693439,9
"Puerto Rico","",2021-02-24,4076.87855686826,23.2001395898467,804.336203825531,241.300861147659,9
"Puerto Rico","",2021-02-25,3925.47001042099,42.9122895200904,1302.89549655976,390.868648967929,24
"Puerto Rico","",2021-02-26,5885.48284780129,27.579427066849,920.694039537261,276.208211861178,24
"Puerto Rico","",2021-02-27,4304.81198444484,27.6896148095762,927.486135276173,278.245840582852,24
"Puerto Rico","",2021-02-28,4294.2590305396,31.3400874026084,1022.43878279181,306.731634837542,24
"Puerto Rico","",2021-03-01,4632.24274247964,31.0331955853725,1017.21575673919,305.164727021758,24
"Puerto Rico","",2021-03-02,4561.16224173218,31.0303243591251,1019.21963921706,305.765891765119,24
"Puerto Rico","",2021-03-03,4515.46703529897,32.1734481530212,981.367502605247,294.410250781574,24
"Puerto Rico","",2021-03-04,4308.58208113645,52.1158198623905,1471.37071195032,441.411213585097,24
"Puerto Rico","",2021-03-05,6213.15506294112,36.8277615814904,1076.20299611121,322.860898833363,24
"Puerto Rico","",2021-03-06,4551.00134041575,37.0994454110469,1073.5647576349,322.06942729047,24
"Puerto Rico","",2021-03-07,4477.53887628236,40.8975513116723,1158.06068561991,347.418205685973,24
"Puerto Rico","",2021-03-08,4751.94366142483,40.6886302695677,1140.29056043305,342.087168129914,24
"Puerto Rico","",2021-03-09,4612.43762854037,40.7687855686826,1128.86675882474,338.660027647423,24
"Puerto Rico","",2021-03-10,4499.02860463773,39.2547001042099,1077.14552028411,323.143656085234,24
"Puerto Rico","",2021-03-11,4225.2819903605,58.8548284780129,1553.28876573528,465.986629720584,24
"Puerto Rico","",2021-03-12,6066.61173331035,43.0481198444484,1137.75033510394,341.325100531181,24
"Puerto Rico","",2021-03-13,4318.86419896282,42.942590305396,1119.38471907059,335.815415721177,24
"Puerto Rico","",2021-03-14,4184.02984495506,46.3224274247964,1187.98591535621,356.395774606862,24
"Puerto Rico","",2021-03-15,4401.38050353702,45.6116224173218,1153.10940713509,345.932822140528,24
"Puerto Rico","",2021-03-16,4205.2874595305,45.1546703529897,1124.75715115943,337.42714534783,24
"Puerto Rico","",2021-03-17,4041.25706255334,43.0858208113645,1056.32049759012,316.896149277037,24
"Puerto Rico","",2021-03-18,3722.47687749864,62.1315506294112,1516.65293332759,454.995879998276,24
"Puerto Rico","",2021-03-19,5524.21736527809,45.5100134041575,1079.71604974071,323.914814922212,24
"Puerto Rico","",2021-03-20,3718.40995204437,44.7753887628236,1046.00746123877,313.80223837163,24
"Puerto Rico","",2021-03-21,3549.77005422084,47.5194366142483,1100.34512588426,330.103537765277,24
"Puerto Rico","",2021-03-22,3737.91089717108,46.1243762854037,1051.32186488263,315.396559464788,24
"Puerto Rico","",2021-03-23,3513.24924664486,44.9902860463773,1010.31426563834,303.094279691501,24
"Puerto Rico","",2021-03-24,3325.90953376325,42.252819903605,930.61921937466,279.185765812398,24
"Puerto Rico","",2021-03-25,2988.50346979385,60.6661173331035,1381.05434131952,414.316302395857,24
"Puerto Rico","",2021-03-26,4777.60735699989,43.1886419896282,929.602488011092,278.880746403327,24
"Puerto Rico","",2021-03-27,2944.04878566065,41.8402984495506,887.442513555211,266.232754066563,24
"Puerto Rico","",2021-03-28,2768.8495729213,44.0138050353702,934.47772429277,280.343317287831,24
"Puerto Rico","",2021-03-29,2954.25132833242,42.052874595305,878.312311661215,263.493693498365,24
"Puerto Rico","",2021-03-30,2727.20955917872,40.4125706255334,831.477383440813,249.443215032244,24
"Puerto Rico","",2021-03-31,2541.5326484036,37.2247687749864,747.125867448461,224.137760234538,24
"Puerto Rico","",2021-04-01,2209.10969234024,55.2421736527809,1194.40183924997,358.320551774991,24
"Puerto Rico","",2021-04-02,4007.38446465439,37.1840995204437,736.012196415164,220.803658924549,24
"Puerto Rico","",2021-04-03,2170.37037967383,35.4977005422084,692.212393230326,207.663717969098,24
"Puerto Rico","",2021-04-04,2007.88585276519,37.3791089717108,738.562832083104,221.568849624931,24
"Puerto Rico","",2021-04-05,2208.04650499988,35.1324924664486,681.802389794679,204.540716938404,24
"Puerto Rico","",2021-04-06,1995.08926229772,33.2590953376325,635.383162100901,190.61494863027,24
"Puerto Rico","",2021-04-07,1825.64942672332,29.8850346979385,552.277423085061,165.683226925518,24
"Puerto Rico","",2021-04-08,1511.04550433434,47.7760735699989,1001.8461161636,300.55383484908,24
"Puerto Rico","",2021-04-09,3329.33894099017,29.4404878566065,542.592594918456,162.777778475537,24
"Puerto Rico","",2021-04-10,1501.96446268972,27.688495729213,501.971463191298,150.591438957389,24
"Puerto Rico","",2021-04-11,1360.45522824757,29.5425132833242,552.01162624997,165.603487874991,24
"Puerto Rico","",2021-04-12,1582.21607813705,27.2720955917872,498.77231557443,149.631694672329,24
"Puerto Rico","",2021-04-13,1389.49726727936,25.415326484036,456.41235668083,136.923707004249,24
"Puerto Rico","",2021-04-14,1241.07817322879,22.0910969234024,377.761376083586,113.328412825076,24
"Puerto Rico","",2021-04-15,947.86692611488,40.0738446465439,832.334735247542,249.700420574263,24
"Puerto Rico","",2021-04-16,2788.39935486538,21.7037037967383,375.49111567243,112.647334701729,24
"Puerto Rico","",2021-04-17,975.088111200322,20.0788585276519,340.113807061892,102.034142118568,24
"Puerto Rico","",2021-04-18,855.212294800656,22.0804650499988,395.554019534261,118.666205860278,24
"Puerto Rico","",2021-04-19,1098.41125806454,19.9508926229772,347.374316819841,104.212295045952,24
"Puerto Rico","",2021-04-20,925.562335095185,18.2564942672332,310.269543307198,93.0808629921594,24
"Puerto Rico","",2021-04-21,797.026837427518,15.1104550433434,236.96673152872,71.090019458616,24
"Puerto Rico","",2021-04-22,523.455790568956,33.2933894099017,697.099838716345,209.129951614904,24
"Puerto Rico","",2021-04-23,2383.74851166344,15.0196446268972,243.772027800081,73.1316083400241,24
"Puerto Rico","",2021-04-24,584.036048681354,13.6045522824757,213.803073700164,64.1409221100492,24
"Puerto Rico","",2021-04-25,482.697123031582,15.8221607813705,274.602814516136,82.3808443548408,24
"Puerto Rico","",2021-04-26,743.917309487339,13.8949726727936,231.390583773796,69.4171751321389,24
"Puerto Rico","",2021-04-27,587.656592269133,12.4107817322879,199.256709356879,59.7770128070638,24
"Puerto Rico","",2021-04-28,475.413020449056,9.4786692611488,130.863947642239,39.2591842926717,24
"Puerto Rico","",2021-04-29,217.680598682212,27.8839935486538,595.93712791586,178.781138374758,24
"Puerto Rico","",2021-04-30,2093.63574768948,9.75088111200322,146.009012170338,43.8027036511015,24
"Puerto Rico","",2021-05-01,305.119988660064,8.55212294800656,120.674280757895,36.2022842273686,24
"Puerto Rico","",2021-05-02,218.168334188805,10.9841125806454,185.979327371835,55.7937982115504,24
"Puerto Rico","",2021-05-03,493.224964711166,9.25562335095185,146.914148067283,44.074244420185,24
"Puerto Rico","",2021-05-04,349.644400672475,7.97026837427518,118.853255112264,35.6559765336792,24
"Puerto Rico","",2021-05-05,249.717917371236,5.23455790568956,54.4201496705529,16.3260449011659,24
"Puerto Rico","",2021-05-06,3.84911378894699,23.8374851166344,523.408936922371,157.022681076711,24
"Puerto Rico","",2021-05-07,1891.41553471315,5.84036048681354,76.279997165016,22.8839991495048,24
"Puerto Rico","",2021-05-08,111.367199140488,4.82697123031582,54.5420835472014,16.3626250641604,24
"Puerto Rico","",2021-05-09,34.9456614079071,7.43917309487339,123.306241177792,36.9918723533375,24
"Puerto Rico","",2021-05-10,320.061106670775,5.87656592269133,87.4111001681187,26.2233300504356,24
"Qatar","",2021-02-10,603.398646073391,NA,NA,NA,11
"Qatar","",2021-02-11,621.435156820873,NA,NA,NA,11
"Qatar","",2021-02-12,623.071352452493,NA,NA,NA,11
"Qatar","",2021-02-13,650.697029154635,NA,NA,NA,11
"Qatar","",2021-02-14,654.745386970838,NA,NA,NA,11
"Qatar","",2021-02-15,724.347494807523,NA,NA,NA,11
"Qatar","",2021-02-16,745.516515767064,NA,150.849661518348,45.2548984555044,11
"Qatar","",2021-02-17,783.362044878088,NA,155.358789205218,46.6076367615655,11
"Qatar","",2021-02-18,808.553375850071,NA,155.767838113123,46.730351433937,11
"Qatar","",2021-02-19,817.569833838081,NA,162.674257288659,48.8022771865977,11
"Qatar","",2021-02-20,852.856715576132,NA,163.686346742709,49.1059040228128,11
"Qatar","",2021-02-21,864.826447090542,NA,181.086873701881,54.3260621105642,11
"Qatar","",2021-02-22,942.690364885819,NA,186.379128941766,55.9137386825298,11
"Qatar","",2021-02-23,972.345385730286,6.03398646073391,195.840511219522,58.7521533658566,11
"Qatar","",2021-02-24,1018.99712393549,6.21435156820873,202.138343962518,60.6415031887553,11
"Qatar","",2021-02-25,1053.16192353427,6.23071352452493,204.39245845952,61.3177375378561,11
"Qatar","",2021-02-26,1071.30784373225,6.50697029154635,213.214178894033,63.9642536682099,11
"Qatar","",2021-02-27,1115.84320101113,6.54745386970838,216.206611772636,64.8619835317907,11
"Qatar","",2021-02-28,1137.03469990531,7.24347494807523,235.672591221455,70.7017773664365,11
"Qatar","",2021-03-01,1224.07552415147,7.45516515767064,243.086346432571,72.9259039297714,11
"Qatar","",2021-03-02,1262.61081701494,7.83362044878088,254.749280983873,76.4247842951618,11
"Qatar","",2021-03-03,1317.92981590084,8.08553375850071,263.290480883569,78.9871442650706,11
"Qatar","",2021-03-04,1360.77241826711,8.17569833838081,267.826960933061,80.3480882799184,11
"Qatar","",2021-03-05,1387.5282590407,8.52856715576132,278.960800252782,83.6882400758345,11
"Qatar","",2021-03-06,1440.62212793617,8.64826447090542,284.258674976329,85.2776024928986,11
"Qatar","",2021-03-07,1470.20453563926,9.42690364885819,306.018881037868,91.8056643113603,11
"Qatar","",2021-03-08,1565.51141318954,9.72345385730286,315.652704253736,94.6958112761208,11
"Qatar","",2021-03-09,1611.91077344914,10.1899712393549,329.48245397521,98.844736192563,11
"Qatar","",2021-03-10,1674.81297140102,10.5316192353427,340.193104566778,102.057931370033,11
"Qatar","",2021-03-11,1724.84010177948,10.7130784373225,346.882064760175,104.064619428052,11
"Qatar","",2021-03-12,1758.38437537891,11.1584320101113,360.155531984044,108.046659595213,11
"Qatar","",2021-03-13,1817.8728910498,11.3703469990531,367.551133909816,110.265340172945,11
"Qatar","",2021-03-14,1853.30480872235,12.2407552415147,391.377853297386,117.413355989216,11
"Qatar","",2021-03-15,1953.95543737131,12.6261081701494,402.977693362286,120.893308008686,11
"Qatar","",2021-03-16,2004.83407897378,13.1792981590084,418.703242850254,125.610972855076,11
"Qatar","",2021-03-17,2071.5120700788,13.6077241826711,431.210025444871,129.363007633461,11
"Qatar","",2021-03-18,2124.47895336996,13.875282590407,439.596093844727,131.878828153418,11
"Qatar","",2021-03-19,2160.13121640603,14.4062212793617,454.468222762449,136.340466828735,11
"Qatar","",2021-03-20,2220.93820708102,14.7020453563926,463.326202180586,138.997860654176,11
"Qatar","",2021-03-21,2256.72174487441,15.6551141318954,488.488859342827,146.546657802848,11
"Qatar","",2021-03-22,2356.84001913306,16.1191077344914,501.208519743446,150.362555923034,11
"Qatar","",2021-03-23,2405.88928510206,16.7481297140102,517.878017519701,155.36340525591,11
"Qatar","",2021-03-24,2469.66303813467,17.2484010177948,531.119738342489,159.335921502747,11
"Qatar","",2021-03-25,2518.51519830925,17.5838437537891,540.032804101508,162.009841230452,11
"Qatar","",2021-03-26,2548.88220363538,18.178728910498,555.234551770256,166.570365531077,11
"Qatar","",2021-03-27,2603.31867357414,18.5330480872235,564.180436218601,169.25413086558,11
"Qatar","",2021-03-28,2631.45421933535,19.5395543737131,589.210004783264,176.763001434979,11
"Qatar","",2021-03-29,2722.79793397645,20.0483407897378,601.472321275514,180.441696382654,11
"Qatar","",2021-03-30,2761.4994789559,20.715120700788,617.415759533669,185.224727860101,11
"Qatar","",2021-03-31,2813.67157304365,21.2447895336996,629.628799577313,188.888639873194,11
"Qatar","",2021-04-01,2849.57258843871,21.6013121640603,637.220550908845,191.166165272653,11
"Qatar","",2021-04-02,2865.74827168383,22.2093820708102,650.829668393536,195.248900518061,11
"Qatar","",2021-04-03,2904.90523267265,22.5672174487441,657.863554833837,197.359066450151,11
"Qatar","",2021-04-04,2916.53263054172,23.5684001913306,680.699483494112,204.209845048234,11
"Qatar","",2021-04-05,2990.35910320151,24.0588928510206,690.374869738975,207.112460921692,11
"Qatar","",2021-04-06,3010.10032423861,24.6966303813467,703.417893260911,211.025367978273,11
"Qatar","",2021-04-07,3042.31127287447,25.1851519830925,712.393147109678,213.717944132903,11
"Qatar","",2021-04-08,3057.19688699128,25.4888220363538,716.437067920958,214.931120376287,11
"Qatar","",2021-04-09,3051.49338365351,26.0331867357414,726.226308168161,217.867892450448,11
"Qatar","",2021-04-10,3068.14415412853,26.3145421933535,729.133157635429,218.739947290629,11
"Qatar","",2021-04-11,3056.53099948118,27.2279793397645,747.589775800378,224.276932740113,11
"Qatar","",2021-04-12,3106.67314913731,27.614994789559,752.525081059652,225.757524317896,11
"Qatar","",2021-04-13,3101.86958753002,28.1367157304365,760.577818218617,228.173345465585,11
"Qatar","",2021-04-14,3109.20576622162,28.4957258843871,764.299221747821,229.289766524346,11
"Qatar","",2021-04-15,3098.86295884342,28.6574827168383,762.873345913379,228.862003774014,11
"Qatar","",2021-04-16,3067.81831884779,29.0490523267265,767.036038532132,230.110811559639,11
"Qatar","",2021-04-17,3059.28626864297,29.1653263054172,764.132749870295,229.239824961088,11
"Qatar","",2021-04-18,3022.53889614615,29.9035910320151,776.668287284327,233.000486185298,11
"Qatar","",2021-04-19,3047.92664978021,30.1010032423861,775.467396882505,232.640219064752,11
"Qatar","",2021-04-20,3018.31361569623,30.4231127287447,777.301441555406,233.190432466622,11
"Qatar","",2021-04-21,3001.33399106697,30.5719688699128,774.715739710855,232.414721913257,11
"Qatar","",2021-04-22,2967.13847410272,30.5149338365351,766.954579711947,230.086373913584,11
"Qatar","",2021-04-23,2912.93194607093,30.6814415412853,764.821567160743,229.446470148223,11
"Qatar","",2021-04-24,2882.1587109682,30.5653099948118,755.634724036537,226.690417210961,11
"Qatar","",2021-04-25,2823.96190193117,31.0667314913731,761.981662445052,228.594498733516,11
"Qatar","",2021-04-26,2828.962395777,31.0186958753002,754.578403924057,226.373521177217,11
"Qatar","",2021-04-27,2779.5867657807,31.0920576622162,750.333497766743,225.100049330023,11
"Qatar","",2021-04-28,2743.94273245603,30.9886295884342,741.784618525679,222.535385557704,11
"Qatar","",2021-04-29,2692.11240609245,30.6781831884779,728.232986517733,218.46989595532,11
"Qatar","",2021-04-30,2621.46056965942,30.5928626864297,720.539677742049,216.161903322615,11
"Qatar","",2021-05-01,2575.5891674008,30.2253889614615,705.990475482793,211.797142644838,11
"Qatar","",2021-05-02,2503.45078171691,30.4792664978021,707.240598944251,212.172179683275,11
"Qatar","",2021-05-03,2495.88041059791,30.1831361569623,694.896691445175,208.469007433553,11
"Qatar","",2021-05-04,2434.83109072521,30.0133399106697,685.985683114006,205.795704934202,11
"Qatar","",2021-05-05,2388.80392072344,29.6713847410272,673.028101523113,201.908430456934,11
"Qatar","",2021-05-06,2327.7511007341,29.1293194607093,655.365142414856,196.609542724457,11
"Qatar","",2021-05-07,2249.12851311017,28.821587109682,643.8972918502,193.16918755506,11
"Qatar","",2021-05-08,2196.62774094508,28.2396190193117,625.862695429227,187.758808628768,11
"Qatar","",2021-05-09,2118.98155518688,28.28962395777,623.970102649478,187.191030794843,11
"Qatar","",2021-05-10,2107.15614482442,27.795867657807,608.707772681303,182.612331804391,11
"Romania","",2021-02-10,16418.7596072715,NA,NA,NA,10
"Romania","",2021-02-11,16070.7924170532,NA,NA,NA,10
"Romania","",2021-02-12,16360.4992981645,NA,NA,NA,10
"Romania","",2021-02-13,16315.2824091787,NA,NA,NA,10
"Romania","",2021-02-14,15390.0497251776,NA,NA,NA,10
